C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_53_706.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_53_706.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_53_706.jpg, 0, 1, 0, 7.934134
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_53_830.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_53_830.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_53_830.jpg, 0, 1, 0, 9.284065
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_53_939.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_53_939.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_53_939.jpg, 0, 1, 0, 10.39662
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_54_048.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_54_048.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_54_048.jpg, -0.1105896, 0.6727189, 0, 11.44632
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_54_157.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_54_157.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_54_157.jpg, -0.4358154, 0.3474931, 0, 11.65536
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_54_274.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_54_274.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_54_274.jpg, -0.0839394, 0, 0, 11.7047
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_54_401.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_54_401.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_54_401.jpg, -0.1220178, 0, 0, 11.34999
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_54_518.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_54_518.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_54_518.jpg, -0.4763391, 0, 0, 11.34034
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_54_657.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_54_657.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_54_657.jpg, -0.0588345, 0, 0, 11.16717
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_54_776.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_54_776.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_54_776.jpg, -0.1214979, 0, 0, 11.02398
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_54_894.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_54_894.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_54_894.jpg, -0.4768635, 0, 0, 10.80189
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_55_024.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_55_024.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_55_024.jpg, -0.4966899, 0, 0, 10.56252
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_55_128.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_55_128.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_55_128.jpg, -0.185127, 0, 0, 10.46601
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_55_243.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_55_243.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_55_243.jpg, -0.1064655, 0, 0, 10.34006
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_55_351.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_55_351.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_55_351.jpg, -0.4287801, 0, 0, 10.15961
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_55_482.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_55_482.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_55_482.jpg, -0.4392678, 0, 0, 9.962748
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_55_615.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_55_615.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_55_615.jpg, -0.04148582, 0, 0, 9.821917
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_55_748.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_55_748.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_55_748.jpg, 0, 0, 0, 9.678259
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_55_873.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_55_873.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_55_873.jpg, 0, 0.0929961, 0, 9.599724
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_55_974.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_55_974.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_55_974.jpg, 0, 0.3950835, 0, 9.890377
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_56_077.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_56_077.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_56_077.jpg, 0, 0.08213279, 0, 9.987957
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_56_184.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_56_184.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_56_184.jpg, 0, 0, 0, 9.874633
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_56_294.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_56_294.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_56_294.jpg, 0, 0.3303522, 0, 10.07641
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_56_409.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_56_409.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_56_409.jpg, 0, 0.6730292, 0, 10.80933
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_56_510.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_56_510.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_56_510.jpg, 0, 0.9765654, 0, 11.669
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_56_610.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_56_610.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_56_610.jpg, 0, 0.6755348, 0, 12.39287
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_56_738.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_56_738.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_56_738.jpg, 0, 0.4725581, 0, 13.01761
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_56_860.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_56_860.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_56_860.jpg, 0, 0.8382737, 0, 14.06039
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_56_990.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_56_990.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_56_990.jpg, 0, 0.9014827, 0, 15.20317
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_57_122.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_57_122.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_57_122.jpg, -0.2077989, 0.5065135, 0, 15.96402
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_57_235.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_57_235.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_57_235.jpg, -0.5472933, 0.1670191, 0, 15.94104
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_57_335.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_57_335.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_57_335.jpg, -0.2455077, 0, 0, 16.26201
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_57_458.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_57_458.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_57_458.jpg, -0.6134805, 0, 0, 15.97421
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_57_579.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_57_579.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_57_579.jpg, -0.7882841, 0, 0, 15.57747
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_57_680.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_57_680.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_57_680.jpg, -0.4874189, 0, 0, 14.90884
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_57_803.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_57_803.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_57_803.jpg, -0.1181321, 0, 0, 14.74731
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_57_922.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_57_922.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_57_922.jpg, 0, 0, 0, 14.53195
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_58_042.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_58_042.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_58_042.jpg, 0, 0, 0, 14.38667
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_58_166.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_58_166.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_58_166.jpg, 0, 0, 0, 14.6926
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_58_285.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_58_285.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_58_285.jpg, 0.3563727, 0, 0, 14.44245
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_58_405.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_58_405.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_58_405.jpg, 0.3682989, 0, 0, 14.18017
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_58_525.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_58_525.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_58_525.jpg, 0.1879887, 0, 0, 13.99513
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_58_646.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_58_646.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_58_646.jpg, 0.3648081, 0, 0, 13.78627
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_58_770.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_58_770.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_58_770.jpg, 0, 0, 0, 13.65048
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_58_898.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_58_898.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_58_898.jpg, 0, 0, 0, 13.42927
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_59_019.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_59_019.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_59_019.jpg, 0, 0, 0, 13.2311
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_59_141.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_59_141.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_59_141.jpg, 0, 0, 0, 13.03944
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_59_266.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_59_266.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_59_266.jpg, 0, 0, 0, 12.33471
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_59_392.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_59_392.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_59_392.jpg, 0, 0, 0, 12.17884
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_59_517.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_59_517.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_59_517.jpg, 0, 0.0987249, 0, 12.06728
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_59_617.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_59_617.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_59_617.jpg, 0, 0.4013439, 0, 12.70512
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_59_718.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_59_718.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_59_718.jpg, 0, 0.09775228, 0, 12.85896
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_59_848.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_59_848.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_59_848.jpg, 0, 0, 0, 12.56157
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_00_59_968.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_00_59_968.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_00_59_968.jpg, 0, 0, 0, 12.45768
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_00_099.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_00_099.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_00_099.jpg, 0, 0, 0, 12.22254
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_00_217.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_00_217.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_00_217.jpg, 0, 0.1751229, 0, 12.14021
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_00_341.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_00_341.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_00_341.jpg, 0, 0.5447742, 0, 12.45206
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_00_466.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_00_466.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_00_466.jpg, 0, 0.1702521, 0, 12.67488
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_00_581.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_00_581.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_00_581.jpg, 0, 0, 0, 13.07786
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_00_712.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_00_712.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_00_712.jpg, 0, 0.3990291, 0, 12.9952
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_00_829.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_00_829.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_00_829.jpg, 0, 0.7469871, 0, 13.91578
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_00_939.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_00_939.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_00_939.jpg, 0, 0.415227, 0, 14.45565
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_01_048.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_01_048.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_01_048.jpg, 0, 0.7416669, 0, 15.30481
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_01_162.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_01_162.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_01_162.jpg, 0, 1, 0, 16.09216
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_01_286.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_01_286.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_01_286.jpg, 0, 0.6272065, 0, 17.3287
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_01_399.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_01_399.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_01_399.jpg, 0, 0.2861548, 0, 17.26628
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_01_509.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_01_509.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_01_509.jpg, -0.3293601, 0, 0, 17.03308
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_01_628.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_01_628.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_01_628.jpg, -0.4424619, 0, 0, 16.67136
C:\Users\Arno\Desktop\data\IMG\center_2019_06_11_09_01_01_748.jpg, C:\Users\Arno\Desktop\data\IMG\left_2019_06_11_09_01_01_748.jpg, C:\Users\Arno\Desktop\data\IMG\right_2019_06_11_09_01_01_748.jpg, -0.08362707, 0, 0, 16.47835
